importedmediaID	Credit	URL	Caption	Type	exptID
169	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/amounts-of-straw-675.jpg	amounts of straw 675	Other	others
170	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/cs-427-i-750.jpg	cs 427 i 750	Other	others
171	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/cs-427-ii-675.jpg	cs 427 ii 675	Other	others
172	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-1921-Garden-Clover-100.jpg	ty 1921 Garden Clover 100	Thumbnail	others
173	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-2810-Historic-Barnfield-yield-comparison-turnips-100.jpg	ty 2810 Historic Barnfield yield comparison turnips 100	Thumbnail	others
174	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Barnfield-2015-100.jpg	ty Barnfield 2015 100	Thumbnail	others
175	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Barnfield-and-the-former-Agdell-at-bottom-2015-100.jpg	ty Barnfield and the former Agdell at bottom 2015 100	Thumbnail	others
176	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Classical-Experiments-aerial-layout-100.jpg	ty Classical Experiments aerial layout 100	Thumbnail	others
177	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-ECN-plot-Park-Grass-2016-100.jpg	ty ECN plot Park Grass 2016 100	Thumbnail	others
178	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Fosters-2013-100.jpg	ty Fosters 2013 100	Thumbnail	others
179	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Fosters-2015-100.jpg	ty Fosters 2015 100	Thumbnail	others
180	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Garden-Clover-RGC8-2008-Cut-1A-100.jpg	ty Garden Clover RGC8 2008 Cut 1A 100	Thumbnail	others
181	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Garden-Clover-RGC8-2012-Resown-100.jpg	ty Garden Clover RGC8 2012 Resown 100	Thumbnail	others
182	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Garden-clover-120508-Cut-1B-100.jpg	ty Garden clover 120508 Cut 1B 100	Thumbnail	others
183	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Highfield-2015-100.jpg	ty Highfield 2015 100	Thumbnail	others
184	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Highfield-LTE-100.jpg	ty Highfield LTE 100	Thumbnail	others
185	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Hoosfield-100.jpg	ty Hoosfield 100	Thumbnail	others
186	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Hoosfield-LTEs-100.jpg	ty Hoosfield LTEs 100	Thumbnail	others
187	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Plan-Highfield-Experiments-100.jpg	ty Plan Highfield Experiments 100	Thumbnail	others
188	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Rothamsted-Farm-map-100.jpg	ty Rothamsted Farm map 100	Thumbnail	others
189	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Woburn-Farm-map-100.jpg	ty Woburn Farm map 100	Thumbnail	others
190	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Woburn-Fields-Butt-Close-100.jpg	ty Woburn Fields Butt Close 100	Thumbnail	others
191	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Woburn-Fields-Stackyard-100.jpg	ty Woburn Fields Stackyard 100	Thumbnail	others
192	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Woburn-LTEs-100.jpg	ty Woburn LTEs 100	Thumbnail	others
193	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Woburn-Market-Garden-1-100.jpg	ty Woburn Market Garden 1 100	Thumbnail	others
194	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-Woburn-Market-Garden-3-100.jpg	ty Woburn Market Garden 3 100	Thumbnail	others
195	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-aerialhoosfield.jpg	ty aerialhoosfield	Thumbnail	others
196	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-cs-427-i-100.jpg	ty cs 427 i 100	Thumbnail	others
197	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ty-woburn-sewage-sludge-100.jpg	ty woburn sewage sludge 100	Thumbnail	others
198	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/wheatandfallow.jpg	wheatandfallow	Other	others
199	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/wheatandfallowsmall.jpg	wheatandfallowsmall	Other	others
200	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/woburn-sewage-sludge-675.jpg	woburn sewage sludge 675	Other	others
201	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/woburn-sewage-sludge-750.jpg	woburn sewage sludge 750	Other	others
202	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/1623-map.jpg	1623 map	Other	rbk1
203	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/1935horseharvest.jpg	1935horseharvest	Other	rbk1
204	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/1935tractoharvest.gif	1935tractoharvest.gif	Other	rbk1
205	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/1935tractoharvest.jpg	1935tractoharvest	Other	rbk1
206	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/250-Broadbalk-wheat-elevated-view.jpg	250 Broadbalk wheat elevated view	Other	rbk1
207	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/4256-Aerial-2012-AJ-12-10.jpg	4256 Aerial 2012 AJ 12 10	Other	rbk1
208	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/5472-Aerial-Images-2015-Rothamsted-Farm-Broadbalk-04.jpg	5472 Aerial Images 2015 Rothamsted Farm Broadbalk 04	Other	rbk1
209	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/5472-Aerial-Photographs-2016-Broadbalk-03.jpg	5472 Aerial Photographs 2016 Broadbalk 03	Other	rbk1
210	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/6048-Non-herbicide-wheat-plot-250.jpg	6048 Non herbicide wheat plot 250	Other	rbk1
211	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Blackgrass.jpg	750 Blackgrass	Other	rbk1
212	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Broadbalk-sampling-1943a.jpg	750 Broadbalk sampling 1943a	Other	rbk1
213	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Broadbalk-sampling-1943c.jpg	750 Broadbalk sampling 1943c	Other	rbk1
214	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Broadbalk-sampling-PL-RH.jpg	750 Broadbalk sampling PL RH	Other	rbk1
215	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Broadbalk-sampling-SM.jpg	750 Broadbalk sampling SM	Other	rbk1
216	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Broadbalk-wheat-elevated-view.jpg	750 Broadbalk wheat elevated view	Other	rbk1
217	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Chickweed-macro.jpg	750 Chickweed macro	Other	rbk1
218	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Chickweed.jpg	750 Chickweed	Other	rbk1
219	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Drilling-Broadbalk-2013.jpg	750 Drilling Broadbalk 2013	Other	rbk1
220	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Horsetails-DSCN6796.jpg	750 Horsetails DSCN6796	Other	rbk1
221	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Non-herbicide-wheat-plot.jpg	750 Non herbicide wheat plot	Other	rbk1
222	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-Ploughing-Broadbalk-2013.jpg	750 Ploughing Broadbalk 2013	Other	rbk1
223	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/750-galium-tricornutum-broadbalk.png	750 galium tricornutum broadbalk.png	Other	rbk1
224	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Aerial-pic-3.34.jpg	Aerial pic 3.34	Other	rbk1
225	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BBKtoday.jpg	BBKtoday	Other	rbk1
226	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BFRMicrodochium.jpg	BFRMicrodochium	Other	rbk1
227	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BFRMicrodochium.tif	BFRMicrodochium.tif	Other	rbk1
228	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BK-beans-nutrient-data.pdf	BK beans nutrient data.pdf	Other	rbk1
229	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BK-maize-nutrient-data.pdf	BK maize nutrient data.pdf	Other	rbk1
230	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BK-oats-nutrient-data.pdf	BK oats nutrient data.pdf	Other	rbk1
231	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BK-potato-nutrient-data.pdf	BK potato nutrient data.pdf	Other	rbk1
232	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Black-medick.jpg	Black medick	Other	rbk1
233	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Black-nightshade.jpg	Black nightshade	Other	rbk1
234	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadBalk-ty.png	BroadBalk ty.png	Thumbnail	rbk1
235	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadBalk.png	BroadBalk.png	Other	rbk1
236	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-Mean-Yields-2016.png	Broadbalk Mean Yields 2016.png	Other	rbk1
237	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-Sections-Wheat-GRAIN-QUALITY.pdf	Broadbalk Sections Wheat GRAIN QUALITY.pdf	Other	rbk1
238	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-Yield-Fig-Feb-2016.pdf	Broadbalk Yield Fig Feb 2016.pdf	Other	rbk1
239	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-Yield-Fig-June-2017.pdf	Broadbalk Yield Fig June 2017.pdf	Other	rbk1
240	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-Yield-Fig-June-2017.png	Broadbalk Yield Fig June 2017.png	Other	rbk1
241	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-Yields-Chart.pdf	Broadbalk Yields Chart.pdf	Other	rbk1
242	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-med-lge.png	Broadbalk med lge.png	Other	rbk1
243	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-mid.png	Broadbalk mid.png	Other	rbk1
244	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-original.png	Broadbalk original.png	Other	rbk1
245	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-timeline.pdf	Broadbalk timeline.pdf	Other	rbk1
246	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk-wheat-elevated-view-750-8553.jpg	Broadbalk wheat elevated view 750 8553	Other	rbk1
247	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk1954Section5.jpg	Broadbalk1954Section5	Other	rbk1
248	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk20August.gif	Broadbalk20August.gif	Other	rbk1
249	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalk20August.jpg	Broadbalk20August	Other	rbk1
250	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadbalkFertilizerTreatments.pdf	BroadbalkFertilizerTreatments.pdf	Other	rbk1
251	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadbalkOrgC.pdf	BroadbalkOrgC.pdf	Other	rbk1
252	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadbalkOrgC.png	BroadbalkOrgC.png	Other	rbk1
253	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadbalkSectionsforCropNutrientContent-GRAIN.pdf	BroadbalkSectionsforCropNutrientContent GRAIN.pdf	Other	rbk1
254	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/BroadbalkSectionsforCropNutrientContent-STRAW.pdf	BroadbalkSectionsforCropNutrientContent STRAW.pdf	Other	rbk1
255	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalkcropping1844-1925.pdf	Broadbalkcropping1844 1925.pdf	Other	rbk1
256	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalkcropping1926-1967.pdf	Broadbalkcropping1926 1967.pdf	Other	rbk1
257	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalkcropping1968onwards.pdf	Broadbalkcropping1968onwards.pdf	Other	rbk1
258	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalkharvest1880.jpg	Broadbalkharvest1880	Other	rbk1
259	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalkplan1852-1925.pdf	Broadbalkplan1852 1925.pdf	Other	rbk1
260	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Broadbalkplan1926-1967.pdf	Broadbalkplan1926 1967.pdf	Other	rbk1
261	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Canadian-fleabane.jpg	Canadian fleabane	Other	rbk1
262	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Cleavers.jpg	Cleavers	Other	rbk1
263	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Common-Bent-grass.jpg	Common Bent grass	Other	rbk1
264	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Common-vetch.jpg	Common vetch	Other	rbk1
265	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Copy-of-Broadbalkplan1852-1925.pdf	Copy of Broadbalkplan1852 1925.pdf	Other	rbk1
266	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Corn-buttercup.jpg	Corn buttercup	Other	rbk1
267	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Corn-marigold.jpg	Corn marigold	Other	rbk1
268	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Cornflower.jpg	Cornflower	Other	rbk1
269	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Creeping-thistle.jpg	Creeping thistle	Other	rbk1
270	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Dwarf-spurge.jpg	Dwarf spurge	Other	rbk1
271	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ESlesions.jpg	ESlesions	Other	rbk1
272	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ESlodging.jpg	ESlodging	Other	rbk1
273	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/ESlodging.tif	ESlodging.tif	Other	rbk1
274	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/False-oatgrass.jpg	False oatgrass	Other	rbk1
275	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Field-forget-me-not.jpg	Field forget me not	Other	rbk1
276	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Field-poppy.jpg	Field poppy	Other	rbk1
277	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Fine-leaved-sandwort.jpg	Fine leaved sandwort	Other	rbk1
278	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Fools-parsley.jpg	Fools parsley	Other	rbk1
279	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/LTE-Poster-Nov2012-Small.pdf	LTE Poster Nov2012 Small.pdf	Other	rbk1
280	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/LargeTApatches.jpg	LargeTApatches	Other	rbk1
281	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/LargeTApatches.tif	LargeTApatches.tif	Other	rbk1
282	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Meadow-vetchling.jpg	Meadow vetchling	Other	rbk1
283	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Measurements-of-Broadbalk-soil-properties-1843-1944.pdf	Measurements of Broadbalk soil properties 1843 1944.pdf	Other	rbk1
284	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Measurements-of-Broadbalk-soil-properties-1966-2012.pdf	Measurements of Broadbalk soil properties 1966 2012.pdf	Other	rbk1
285	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/OlsenP.png	OlsenP.png	Other	rbk1
286	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Onion-couch.jpg	Onion couch	Other	rbk1
287	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Open-Access-BK-Olsen-P.pdf	Open Access BK Olsen P.pdf	Other	rbk1
288	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Plot-21.JPG	Plot 21.JPG	Other	rbk1
289	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Plot-3.JPG	Plot 3.JPG	Other	rbk1
290	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Red-bartsia-(2).JPG	Red bartsia (2).JPG	Other	rbk1
291	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Red-bartsia.jpg	Red bartsia	Other	rbk1
292	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SESApril.jpg	SESApril	Other	rbk1
293	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SESApril.tif	SESApril.tif	Other	rbk1
294	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Section-8-sign.jpg	Section 8 sign	Other	rbk1
295	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Section-8.jpg	Section 8	Other	rbk1
296	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SevereBFRFusarium.jpg	SevereBFRFusarium	Other	rbk1
297	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SevereBFRFusarium.tif	SevereBFRFusarium.tif	Other	rbk1
298	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SevereES.jpg	SevereES	Other	rbk1
299	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SevereTakeAll.tif	SevereTakeAll.tif	Other	rbk1
300	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SevereTakeAll1.jpg	SevereTakeAll1	Other	rbk1
301	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SharpESstraw.jpg	SharpESstraw	Other	rbk1
302	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/SharpESstraw.tif	SharpESstraw.tif	Other	rbk1
303	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Shepherd's-needle-(2).jpg	Shepherd's needle (2)	Other	rbk1
304	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Shepherd's-needle-(3).JPG	Shepherd's needle (3).JPG	Other	rbk1
305	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Shepherd's-needle.jpg	Shepherd's needle	Other	rbk1
306	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Soil-sampling;-comparisons-over-time-updated-to-2012.pdf	Soil sampling; comparisons over time updated to 2012.pdf	Other	rbk1
307	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Sterile-brome-(2).jpg	Sterile brome (2)	Other	rbk1
308	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Sterile-brome.jpg	Sterile brome	Other	rbk1
309	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Tractorplough1935.jpg	Tractorplough1935	Other	rbk1
310	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/TypicalESApril.jpg	TypicalESApril	Other	rbk1
311	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/TypicalESApril.tif	TypicalESApril.tif	Other	rbk1
312	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/TypicalESlesions.jpg	TypicalESlesions	Other	rbk1
313	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Venus'-looking-glass-(2).jpg	Venus' looking glass (2)	Other	rbk1
314	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Venus'-looking-glass-(3).jpg	Venus' looking glass (3)	Other	rbk1
315	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Venus'-looking-glass-(4).jpg	Venus' looking glass (4)	Other	rbk1
316	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Venus'-looking-glass.jpg	Venus' looking glass	Other	rbk1
317	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Venus-looking-glass.jpg	Venus looking glass	Other	rbk1
318	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/Weeds-list-from-BK-WEEDS-SUM.pdf	Weeds list from BK WEEDS SUM.pdf	Other	rbk1
319	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/acid-ind.jpg	acid ind	Other	rbk1
320	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/archives-1.jpg	archives 1	Other	rbk1
321	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/archives-2.jpg	archives 2	Other	rbk1
322	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/bbk49.gif	bbk49.gif	Other	rbk1
323	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/bbk49.jpg	bbk49	Other	rbk1
324	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/bk-grain-1945.jpg	bk grain 1945	Other	rbk1
325	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/broadbalk.gif	broadbalk.gif	Other	rbk1
326	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/rbk1/broadbalk2003.jpg	broadbalk2003	Other	rbk1
