Credit URL Caption Type exptID 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-mass-spec.jpg" "ty-mass-spec" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty1623-map.jpg" "ty1623-map" "Other" "rhb2" 

"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/01-pg2015-2ndcut-cutting.jpg" "01-pg2015-2ndcut-cutting" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/02-pg2015-2ndcut-raking.jpg" "02-pg2015-2ndcut-raking" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/03-pg2015-2ndcut-weighing.jpg" "03-pg2015-2ndcut-weighing" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/04-pg2015-2ndcut-scales.jpg" "04-pg2015-2ndcut-scales" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/05-pg2015-2ndcut-strip.jpg" "05-pg2015-2ndcut-strip" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/06-pg2015-2ndcut-processing.jpg" "06-pg2015-2ndcut-processing" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/07-pg2015-2ndcut-wetweight.jpg" "07-pg2015-2ndcut-wetweight" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/08-pg2015-2ndcut-sampleboxes.jpg" "08-pg2015-2ndcut-sampleboxes" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/09-pg2015-2ndcut-driedsamples.jpg" "09-pg2015-2ndcut-driedsamples" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/10-pg2015-2ndcut-labelledsampletins.jpg" "10-pg2015-2ndcut-labelledsampletins" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/1623-map.jpg" "1623-map" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/1709-Park-Grass-aerial-parkgrass.jpg" "1709-Park-Grass-aerial-parkgrass" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/23May2005aerial-low.jpg" "23May2005aerial-low" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/3008-Park-Grass-aerial-23-May-2005-f.jpg" "3008-Park-Grass-aerial-23-May-2005-f" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/3008-Park-Grass-aerial-23-May-2005-p.jpg" "3008-Park-Grass-aerial-23-May-2005-p" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG11-2dand12d09JUNE05j.jpg" "PG11-2dand12d09JUNE05j" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG1865.jpg" "PG1865" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG1881.jpg" "PG1881" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG1961.jpg" "PG1961" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG20June05b.jpg" "PG20June05b" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG20June05g.jpg" "PG20June05g" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG20June05k.jpg" "PG20June05k" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PG20June05n.jpg" "PG20June05n" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PGMay1990Plot1close-up.jpg" "PGMay1990Plot1close-up" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PGMay1990Plots14.2v1.jpg" "PGMay1990Plots14.2v1" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PGMay1999Plot14.1v14.2.jpg" "PGMay1999Plot14.1v14.2" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/PGMay1999Plot3close-up.jpg" "PGMay1999Plot3close-up" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-150th-Anniversary-leaflet.pdf" "Park-Grass-150th-Anniversary-leaflet.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-2016.png" "Park-Grass-2016.png" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Chalk-Applics-1960-2009.pdf" "Park-Grass-Chalk-Applics-1960-2009.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Chalk-Applics-1960-2009old.pdf" "Park-Grass-Chalk-Applics-1960-2009old.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Chalk-Applics-1965-2009.pdf" "Park-Grass-Chalk-Applics-1965-2009.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Conference-Hand-out.pdf" "Park-Grass-Conference-Hand-out.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Lime-Chalk-Applics1856-1902.pdf" "Park-Grass-Lime-Chalk-Applics1856-1902.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Lime-Chalk-Applics1903-1964.pdf" "Park-Grass-Lime-Chalk-Applics1903-1964.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Plot-2-timeline.pdf" "Park-Grass-Plot-2-timeline.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Species-Chart-2016.jpg" "Park-Grass-Species-Chart-2016" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Species-Chart-2016.pdf" "Park-Grass-Species-Chart-2016.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-Species-Chart-2016.png" "Park-Grass-Species-Chart-2016.png" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-fertilizer-treatments.pdf" "Park-Grass-fertilizer-treatments.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-lime-treatments.pdf" "Park-Grass-lime-treatments.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-pH-2016.jpg" "Park-Grass-pH-2016" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-pH-2016.pdf" "Park-Grass-pH-2016.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-pH-2016.png" "Park-Grass-pH-2016.png" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-plan-1856-1902.pdf" "Park-Grass-plan-1856-1902.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-plan-1903-1964.pdf" "Park-Grass-plan-1903-1964.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Park-Grass-plan-1965-onwards.pdf" "Park-Grass-plan-1965-onwards.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ParkGrass-GenomicObservatory.pdf" "ParkGrass-GenomicObservatory.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ParkGrass-med.png" "ParkGrass-med.png" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ParkGrass.PNG" "ParkGrass.PNG" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ParkGrassPlan.pdf" "ParkGrassPlan.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ParkGrassSpeciesChart.pdf" "ParkGrassSpeciesChart.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Plot-2-time-line.JPG" "Plot-2-time-line.JPG" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/Sorting1930s.jpg" "Sorting1930s" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/images.txt" "images.txt" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/june16-2015-pg-aerial.jpg" "june16-2015-pg-aerial" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/metasoil-diagram.png" "metasoil-diagram.png" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/park-grass-today.jpg" "park-grass-today" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/park-grass-today.pdf" "park-grass-today.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/parkgrass2006.pdf" "parkgrass2006.pdf" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/parkgrassharvest.gif" "parkgrassharvest.gif" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/parkgrassharvest.jpg" "parkgrassharvest" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/parkgrassharvest2.jpg" "parkgrassharvest2" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/storkeyFig4.jpg" "storkeyFig4" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-01-pg2015-2ndcut-cutting.jpg" "ty-01-pg2015-2ndcut-cutting" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-02-pg2015-2ndcut-raking.jpg" "ty-02-pg2015-2ndcut-raking" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-03-pg2015-2ndcut-weighing.jpg" "ty-03-pg2015-2ndcut-weighing" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-04-pg2015-2ndcut-scales.jpg" "ty-04-pg2015-2ndcut-scales" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-05-pg2015-2ndcut-strip.jpg" "ty-05-pg2015-2ndcut-strip" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-06-pg2015-2ndcut-processing.jpg" "ty-06-pg2015-2ndcut-processing" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-07-pg2015-2ndcut-wetweight.jpg" "ty-07-pg2015-2ndcut-wetweight" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-08-pg2015-2ndcut-sampleboxes.jpg" "ty-08-pg2015-2ndcut-sampleboxes" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-09-pg2015-2ndcut-driedsamples.jpg" "ty-09-pg2015-2ndcut-driedsamples" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-10-pg2015-2ndcut-labelledsampletins.jpg" "ty-10-pg2015-2ndcut-labelledsampletins" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-1623-map.jpg" "ty-1623-map" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-23-May-2005-aerial.jpg" "ty-23-May-2005-aerial" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG11-2dand12d09JUNE05j.jpg" "ty-PG11-2dand12d09JUNE05j" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG1865.jpg" "ty-PG1865" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG1881.jpg" "ty-PG1881" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG1961.jpg" "ty-PG1961" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG20June05b.jpg" "ty-PG20June05b" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG20June05g.jpg" "ty-PG20June05g" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG20June05k.jpg" "ty-PG20June05k" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PG20June05n.jpg" "ty-PG20June05n" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PGMay1990Plot1close-up.jpg" "ty-PGMay1990Plot1close-up" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PGMay1990Plots14.2v1.jpg" "ty-PGMay1990Plots14.2v1" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PGMay1999Plot14.1v14.2.jpg" "ty-PGMay1999Plot14.1v14.2" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-PGMay1999Plot3close-up.jpg" "ty-PGMay1999Plot3close-up" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-Sorting1930s.jpg" "ty-Sorting1930s" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-june16-2015-pg-aerial.jpg" "ty-june16-2015-pg-aerial" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-park-grass-today.jpg" "ty-park-grass-today" "Other" "rpg5" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rpg5/ty-parkgrassharvest.jpg" "ty-parkgrassharvest" "Other" "rpg5" 


"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rwf3/Wheat-and-fallow-varieties.pdf" "Wheat-and-fallow-varieties.pdf" "Other" "rwf3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rwf3/Wheat-fallow-plans.pdf" "Wheat-fallow-plans.pdf" "Other" "rwf3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rwf3/wheatandfallow.jpg" "wheatandfallow" "Other" "rwf3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rwf3/wheatandfallowsmall.jpg" "wheatandfallowsmall" "Other" "rwf3" 

"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/1623-map.jpg" "1623-map" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/5184-Aerial-photographs-of-Rothamsted-site-June-2013-Gees-Croft-01.jpg" "5184-Aerial-photographs-of-Rothamsted-site-June-2013-Gees-Croft-01" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/6048-Broadbalk-Wilderness-Experiments-DSC-2352.jpg" "6048-Broadbalk-Wilderness-Experiments-DSC-2352" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/750-Broadbalk-Wilderness-Carbon-Open-Access-Chart.png" "750-Broadbalk-Wilderness-Carbon-Open-Access-Chart.png" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/750-Geescroft-wilderness-Carbon-Open-Access-Chart.png" "750-Geescroft-wilderness-Carbon-Open-Access-Chart.png" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/Broadbalk-Wilderness-Carbon-Chart.pdf" "Broadbalk-Wilderness-Carbon-Chart.pdf" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/Broadbalk-Wilderness-Carbon-Open-Access-Chart.png" "Broadbalk-Wilderness-Carbon-Open-Access-Chart.png" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/Geescroft-Wilderness-Carbon-Chart.pdf" "Geescroft-Wilderness-Carbon-Chart.pdf" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/Geescroft-Wilderness-Carbon-Open-Access-Chart.png" "Geescroft-Wilderness-Carbon-Open-Access-Chart.png" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/bk-under-storey.jpg" "bk-under-storey" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/bk-wilderness-leaf-litter-macro.jpg" "bk-wilderness-leaf-litter-macro" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalk-aerial-with-wilderness-2015.jpg" "broadbalk-aerial-with-wilderness-2015" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalk-wilderness-C-orig.png" "broadbalk-wilderness-C-orig.png" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalk-wilderness-grazing-side.jpg" "broadbalk-wilderness-grazing-side" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalk-wilderness-litter.jpg" "broadbalk-wilderness-litter" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalk-wilderness-side.jpg" "broadbalk-wilderness-side" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalk2003.jpg" "broadbalk2003" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalkplantoday.jpg" "broadbalkplantoday" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/broadbalkplantoday.pdf" "broadbalkplantoday.pdf" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/gee-wilderness-leaf-litter-macro.jpg" "gee-wilderness-leaf-litter-macro" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/geescroft-aerial.gif" "geescroft-aerial.gif" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/geescroft-aerial.jpg" "geescroft-aerial" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/geescroft-sideview.jpg" "geescroft-sideview" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/geescroft-under-storey.jpg" "geescroft-under-storey" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/geescroft-wilderness-C-orig.png" "geescroft-wilderness-C-orig.png" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/geescroft-wilderness-aerial-2015.jpg" "geescroft-wilderness-aerial-2015" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/rothamsted-farm-plan.jpg" "rothamsted-farm-plan" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-1623-map.jpg" "ty-1623-map" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-bk-under-storey.jpg" "ty-bk-under-storey" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-bk-wilderness-leaf-litter-macro.jpg" "ty-bk-wilderness-leaf-litter-macro" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-broadbalk-aerial-with-wilderness-2015.jpg" "ty-broadbalk-aerial-with-wilderness-2015" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-broadbalk-wilderness-grazing-side.jpg" "ty-broadbalk-wilderness-grazing-side" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-broadbalk-wilderness-litter.jpg" "ty-broadbalk-wilderness-litter" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-broadbalk-wilderness-side.jpg" "ty-broadbalk-wilderness-side" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-broadbalk2003.gif" "ty-broadbalk2003.gif" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-broadbalkplantoday.jpg" "ty-broadbalkplantoday" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-gee-wilderness-leaf-litter-macro.jpg" "ty-gee-wilderness-leaf-litter-macro" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-geescroft-aerial.gif" "ty-geescroft-aerial.gif" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-geescroft-aerial.jpg" "ty-geescroft-aerial" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-geescroft-sideview.jpg" "ty-geescroft-sideview" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-geescroft-under-storey.jpg" "ty-geescroft-under-storey" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-geescroft-wilderness-aerial-2015.jpg" "ty-geescroft-wilderness-aerial-2015" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-rothamsted-farm-plan.jpg" "ty-rothamsted-farm-plan" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/ty-wilderness-litter-layer.jpg" "ty-wilderness-litter-layer" "Other" "wilderness" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wilderness/wilderness-litter-layer.jpg" "wilderness-litter-layer" "Other" "wilderness" 

"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/Figure-1.pdf" "Figure-1.pdf" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/Woburn-Farm-map-750.jpg" "Woburn-Farm-map-750" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/Woburn-Fields-Stackyard-750.jpg" "Woburn-Fields-Stackyard-750" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/Woburn-LTEs-750.jpg" "Woburn-LTEs-750" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/Woburn-ley-arable-675.jpg" "Woburn-ley-arable-675" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/ty-Woburn-Farm-map-100.jpg" "ty-Woburn-Farm-map-100" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/ty-Woburn-Fields-Stackyard-100.jpg" "ty-Woburn-Fields-Stackyard-100" "Other" "wrn3" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/wrn3/ty-Woburn-LTEs-100.jpg" "ty-Woburn-LTEs-100" "Other" "wrn3" 
